point_id;server;point_start_time_sec;point_end_time_sec;point_duration_sec;event_timestamp_sec;event_frame;event_code;event_description
24;B;889,213441040192;905,3809581500137;16,167517109821688;900,3806951263575;27010;1;1st Serve
24;B;889,213441040192;905,3809581500137;16,167517109821688;900,3806951263575;27010;F;Forehand
24;B;889,213441040192;905,3809581500137;16,167517109821688;902,38080033582;27070;B;Backhand
24;B;889,213441040192;905,3809581500137;16,167517109821688;905,3809581500137;27160;E;Error
25;B;920,181736700036;934,1824731662734;14,000736466237413;922,0151664753766;27659;1;1st Serve
25;B;920,181736700036;934,1824731662734;14,000736466237413;922,8485436459861;27684;F;Forehand
25;B;920,181736700036;934,1824731662734;14,000736466237413;925,3486751578141;27759;F;Forehand
25;B;920,181736700036;934,1824731662734;14,000736466237413;928,3488329720078;27849;B;Backhand
25;B;920,181736700036;934,1824731662734;14,000736466237413;929,0155347084954;27869;F;Forehand
25;B;920,181736700036;934,1824731662734;14,000736466237413;931,5156662203234;27944;F;Forehand
25;B;920,181736700036;934,1824731662734;14,000736466237413;934,1824731662734;28024;E;Error
26;B;947,6831833301451;977,3514106038385;29,668227273693446;967,1842091224042;29014;1;1st Serve
26;B;947,6831833301451;977,3514106038385;29,668227273693446;967,1842091224042;29014;F;Forehand
26;B;947,6831833301451;977,3514106038385;29,668227273693446;969,0176388977449;29069;F;Forehand
26;B;947,6831833301451;977,3514106038385;29,668227273693446;970,6843932389636;29119;B;Backhand
26;B;947,6831833301451;977,3514106038385;29,668227273693446;973,0178493166698;29189;B;Backhand
26;B;947,6831833301451;977,3514106038385;29,668227273693446;977,3514106038385;29319;B;Backhand
26;B;947,6831833301451;977,3514106038385;29,668227273693446;977,3514106038385;29319;F;Forehand
26;B;947,6831833301451;977,3514106038385;29,668227273693446;977,3514106038385;29319;E;Error
27;B;994,0189540160258;1001,0193222491445;7,0003682331187065;995,5190329231226;29864;1;1st Serve
27;B;994,0189540160258;1001,0193222491445;7,0003682331187065;996,6857609619758;29899;F;Forehand
27;B;994,0189540160258;1001,0193222491445;7,0003682331187065;1001,0193222491445;30029;E;Error
28;B;1016,1867867542348;1033,3543564687877;17,167569714552883;1017,6868656613317;30529;2;2nd Serve
28;B;1016,1867867542348;1033,3543564687877;17,167569714552883;1029,6874969181065;30889;F;Forehand
28;B;1016,1867867542348;1033,3543564687877;17,167569714552883;1032,0209529958129;30959;F;Forehand
28;B;1016,1867867542348;1033,3543564687877;17,167569714552883;1033,3543564687877;30999;E;Error
29;A;1091,1907321090778;1104,1914159705839;13,000683861506104;1095,3576179621246;32859;1;1st Serve
29;A;1091,1907321090778;1104,1914159705839;13,000683861506104;1097,1910477374652;32914;F;Forehand
29;A;1091,1907321090778;1104,1914159705839;13,000683861506104;1098,691126644562;32959;F;Forehand
29;A;1091,1907321090778;1104,1914159705839;13,000683861506104;1100,6912318540244;33019;F;Forehand
29;A;1091,1907321090778;1104,1914159705839;13,000683861506104;1102,3579861952433;33069;B;Backhand
29;A;1091,1907321090778;1104,1914159705839;13,000683861506104;1104,1914159705839;33124;W;Winner
30;A;1112,025161374312;1130,5261345618396;18,500973187527734;1120,0255822121617;33599;2;2nd Serve
30;A;1112,025161374312;1130,5261345618396;18,500973187527734;1125,6925469723053;33769;B;Backhand
30;A;1112,025161374312;1130,5261345618396;18,500973187527734;1127,692652181768;33829;F;Forehand
30;A;1112,025161374312;1130,5261345618396;18,500973187527734;1130,5261345618396;33914;E;Error
31;A;1147,6937042763927;1159,8610109672893;12,167306690896567;1154,3607216412674;34629;1;1st Serve
31;A;1147,6937042763927;1159,8610109672893;12,167306690896567;1154,3607216412674;34629;F;Forehand
31;A;1147,6937042763927;1159,8610109672893;12,167306690896567;1156,0274759824863;34679;F;Forehand
31;A;1147,6937042763927;1159,8610109672893;12,167306690896567;1157,3608794554614;34719;F;Forehand
31;A;1147,6937042763927;1159,8610109672893;12,167306690896567;1159,8610109672893;34794;E;Error
32;A;1181,362141969011;1184,195624349083;2,8334823800719278;1184,195624349083;35524;2;2nd Serve
32;A;1181,362141969011;1184,195624349083;2,8334823800719278;1184,195624349083;35524;E;Error
33;A;1205,1967290484388;1220,0641777721098;14,867448723671032;1207,8968710812132;36235;1;1st Serve
33;A;1205,1967290484388;1220,0641777721098;14,867448723671032;1209,8969762906756;36295;F;Forehand
33;A;1205,1967290484388;1220,0641777721098;14,867448723671032;1212,3971078025038;36370;F;Forehand
33;A;1205,1967290484388;1220,0641777721098;14,867448723671032;1215,5639410508193;36465;F;Forehand
33;A;1205,1967290484388;1220,0641777721098;14,867448723671032;1216,8973445237943;36505;B;Backhand
33;A;1205,1967290484388;1220,0641777721098;14,867448723671032;1220,0641777721098;36600;W;Winner
34;A;1243,5654139832939;1263,0664397755531;19,50102579225927;1248,3990015728282;37450;2;2nd Serve
34;A;1243,5654139832939;1263,0664397755531;19,50102579225927;1257,0661241471657;37710;F;Forehand
34;A;1243,5654139832939;1263,0664397755531;19,50102579225927;1258,8995539225064;37765;F;Forehand
34;A;1243,5654139832939;1263,0664397755531;19,50102579225927;1260,2329573954812;37805;F;Forehand
34;A;1243,5654139832939;1263,0664397755531;19,50102579225927;1263,0664397755531;37890;B;Backhand
34;A;1243,5654139832939;1263,0664397755531;19,50102579225927;1263,0664397755531;37890;E;Error
35;A;1286,5676759867372;1296,701542381347;10,133866394609868;1290,3678758847159;38709;1;1st Serve
35;A;1286,5676759867372;1296,701542381347;10,133866394609868;1292,2013056600565;38764;F;Forehand
35;A;1286,5676759867372;1296,701542381347;10,133866394609868;1295,368138908372;38859;F;Forehand
35;A;1286,5676759867372;1296,701542381347;10,133866394609868;1296,701542381347;38899;F;Forehand
35;A;1286,5676759867372;1296,701542381347;10,133866394609868;1296,701542381347;38899;E;Error
36;A;1314,7024892665092;1326,503110002338;11,800620735828716;1317,3359611256349;39518;2;2nd Serve
36;A;1314,7024892665092;1326,503110002338;11,800620735828716;1326,503110002338;39793;E;Error
37;A;1349,8376707794;1364,7051195030713;14,86744872367126;1350,6710479500096;40518;1;1st Serve
37;A;1349,8376707794;1364,7051195030713;14,86744872367126;1353,3378548959595;40598;F;Forehand
37;A;1349,8376707794;1364,7051195030713;14,86744872367126;1355,6713109736656;40668;B;Backhand
37;A;1349,8376707794;1364,7051195030713;14,86744872367126;1358,8714793088056;40764;F;Forehand
37;A;1349,8376707794;1364,7051195030713;14,86744872367126;1364,7051195030713;40939;F;Forehand
37;A;1349,8376707794;1364,7051195030713;14,86744872367126;1364,7051195030713;40939;E;Error
38;A;1375,0389964186272;1387,206303109524;12,167306690896794;1378,5391805351867;41354;1;1st Serve
38;A;1375,0389964186272;1387,206303109524;12,167306690896794;1380,0392594422835;41399;B;Backhand
38;A;1375,0389964186272;1387,206303109524;12,167306690896794;1382,3727155199897;41469;F;Forehand
38;A;1375,0389964186272;1387,206303109524;12,167306690896794;1387,206303109524;41614;E;Error
39;B;1419,3746618950456;1426,7083809964079;7,333719101362249;1422,541495143361;42674;1;1st Serve
39;B;1419,3746618950456;1426,7083809964079;7,333719101362249;1422,541495143361;42674;F;Forehand
39;B;1419,3746618950456;1426,7083809964079;7,333719101362249;1424,20824948458;42724;F;Forehand
39;B;1419,3746618950456;1426,7083809964079;7,333719101362249;1426,7083809964079;42799;V;Volley
39;B;1419,3746618950456;1426,7083809964079;7,333719101362249;1426,7083809964079;42799;F;Forehand
39;B;1419,3746618950456;1426,7083809964079;7,333719101362249;1426,7083809964079;42799;E;Error
40;B;1442,375871803864;1457,3766608748326;15,000789070968722;1444,876003315692;43344;2;2nd Serve
40;B;1442,375871803864;1457,3766608748326;15,000789070968722;1453,7098013241514;43609;F;Forehand
40;B;1442,375871803864;1457,3766608748326;15,000789070968722;1454,376503060639;43629;F;Forehand
40;B;1442,375871803864;1457,3766608748326;15,000789070968722;1457,3766608748326;43719;E;Error
41;B;1480,377870783651;1493,378554645157;13,000683861506104;1480,377870783651;44409;1;1st Serve
41;B;1480,377870783651;1493,378554645157;13,000683861506104;1483,044677729601;44489;F;Forehand
41;B;1480,377870783651;1493,378554645157;13,000683861506104;1485,0447829390635;44549;F;Forehand
41;B;1480,377870783651;1493,378554645157;13,000683861506104;1485,0447829390635;44549;V;Volley
41;B;1480,377870783651;1493,378554645157;13,000683861506104;1488,378291621501;44649;F;Forehand
41;B;1480,377870783651;1493,378554645157;13,000683861506104;1493,378554645157;44799;F;Forehand
41;B;1480,377870783651;1493,378554645157;13,000683861506104;1493,378554645157;44799;E;Error
42;B;1508,8793700184913;1520,880001275266;12,000631256774795;1513,5462821739038;45404;2;2nd Serve
42;B;1508,8793700184913;1520,880001275266;12,000631256774795;1520,880001275266;45624;E;Error
43;B;1532,2139307955536;1541,5477551063784;9,333824310824866;1534,8807377415035;46044;1;1st Serve
43;B;1532,2139307955536;1541,5477551063784;9,333824310824866;1536,3808166486003;46089;B;Backhand
43;B;1532,2139307955536;1541,5477551063784;9,333824310824866;1538,3809218580627;46149;B;Backhand
43;B;1532,2139307955536;1541,5477551063784;9,333824310824866;1540,0476761992816;46199;B;Backhand
43;B;1532,2139307955536;1541,5477551063784;9,333824310824866;1541,5477551063784;46244;B;Backhand
43;B;1532,2139307955536;1541,5477551063784;9,333824310824866;1541,5477551063784;46244;E;Error
44;A;1570,5492806435843;1575,2161927989966;4,666912155412319;1573,8827893260218;47214;1;1st Serve
44;A;1570,5492806435843;1575,2161927989966;4,666912155412319;1575,2161927989966;47254;B;Backhand
44;A;1570,5492806435843;1575,2161927989966;4,666912155412319;1575,2161927989966;47254;E;Error
45;A;1592,2170870794278;1609,5513322281026;17,33424514867488;1600,4508535250482;48011;2;2nd Serve
45;A;1592,2170870794278;1609,5513322281026;17,33424514867488;1608,2845989287764;48246;F;Forehand
45;A;1592,2170870794278;1609,5513322281026;17,33424514867488;1609,5513322281026;48284;E;Error
46;A;1628,0523054156304;1646,0532523007928;18,00094688516242;1632,2191912686772;48964;2;2nd Serve
46;A;1628,0523054156304;1646,0532523007928;18,00094688516242;1646,0532523007928;49379;B;Backhand
46;A;1628,0523054156304;1646,0532523007928;18,00094688516242;1646,0532523007928;49379;E;Error
47;A;1670,72121655083;1688,522152915046;17,800936364216113;1673,3880234967799;50199;1;1st Serve
47;A;1670,72121655083;1688,522152915046;17,800936364216113;1675,5548041403642;50264;F;Forehand
47;A;1670,72121655083;1688,522152915046;17,800936364216113;1677,5549093498266;50324;F;Forehand
47;A;1670,72121655083;1688,522152915046;17,800936364216113;1679,5550145592892;50384;F;Forehand
47;A;1670,72121655083;1688,522152915046;17,800936364216113;1681,2217689005079;50434;F;Forehand
47;A;1670,72121655083;1688,522152915046;17,800936364216113;1682,7218478076047;50479;F;Forehand
47;A;1670,72121655083;1688,522152915046;17,800936364216113;1684,2219267147016;50524;B;Backhand
47;A;1670,72121655083;1688,522152915046;17,800936364216113;1688,2221371336266;50644;F;Forehand
47;A;1670,72121655083;1688,522152915046;17,800936364216113;1688,522152915046;50653;E;Error
48;B;1719,5237836617143;1733,557855214776;14,034071553061722;1723,1906432123956;51693;1;1st Serve
48;B;1719,5237836617143;1733,557855214776;14,034071553061722;1724,0240203830049;51718;F;Forehand
48;B;1719,5237836617143;1733,557855214776;14,034071553061722;1733,557855214776;52004;E;Error
49;B;1740,5582234478948;1753,925593264469;13,367369816574183;1744,3917584326978;52329;2;2nd Serve
49;B;1740,5582234478948;1753,925593264469;13,367369816574183;1750,2253986269632;52504;F;Forehand
49;B;1740,5582234478948;1753,925593264469;13,367369816574183;1753,225556441157;52594;F;Forehand
49;B;1740,5582234478948;1753,925593264469;13,367369816574183;1753,925593264469;52615;E;Error
50;B;1782,593767933431;1791,760916810134;9,167148876702868;1784,9272240111372;53545;1;1st Serve
50;B;1782,593767933431;1791,760916810134;9,167148876702868;1784,9272240111372;53545;F;Forehand
50;B;1782,593767933431;1791,760916810134;9,167148876702868;1787,4273555229654;53620;B;Backhand
50;B;1782,593767933431;1791,760916810134;9,167148876702868;1789,260785298306;53675;F;Forehand
50;B;1782,593767933431;1791,760916810134;9,167148876702868;1790,0941624689153;53700;B;Backhand
50;B;1782,593767933431;1791,760916810134;9,167148876702868;1791,760916810134;53750;E;Error
51;B;1809,0951619588088;1824,062615942953;14,967453984144186;1812,595346075368;54375;2;2nd Serve
51;B;1809,0951619588088;1824,062615942953;14,967453984144186;1818,262310835512;54545;F;Forehand
51;B;1809,0951619588088;1824,062615942953;14,967453984144186;1820,595766913218;54615;B;Backhand
51;B;1809,0951619588088;1824,062615942953;14,967453984144186;1824,062615942953;54719;F;Forehand
51;B;1809,0951619588088;1824,062615942953;14,967453984144186;1824,062615942953;54719;E;Error
52;B;1845,8970978129184;1856,9643466386108;11,067248825692332;1847,8972030223808;55434;1;1st Serve
52;B;1845,8970978129184;1856,9643466386108;11,067248825692332;1848,7305801929901;55459;F;Forehand
52;B;1845,8970978129184;1856,9643466386108;11,067248825692332;1851,0640362706963;55529;F;Forehand
52;B;1845,8970978129184;1856,9643466386108;11,067248825692332;1852,0640888754276;55559;F;Forehand
52;B;1845,8970978129184;1856,9643466386108;11,067248825692332;1853,8975186507682;55614;F;Forehand
52;B;1845,8970978129184;1856,9643466386108;11,067248825692332;1856,9643466386108;55706;E;Error
53;B;1872,131811143701;1877,2987496014791;5,1669384577780875;1875,9653461285043;56276;1;1st Serve
53;B;1872,131811143701;1877,2987496014791;5,1669384577780875;1875,9653461285043;56276;F;Forehand
53;B;1872,131811143701;1877,2987496014791;5,1669384577780875;1877,2987496014791;56316;E;Error
54;B;1895,4663719207633;1906,466950572807;11,000578652043714;1897,1331262619822;56911;2;2nd Serve
54;B;1895,4663719207633;1906,466950572807;11,000578652043714;1906,466950572807;57191;E;Error
55;B;1924,267886937023;1928,1014219218262;3,8335349848032365;1925,601290409998;57765;1;1st Serve
55;B;1924,267886937023;1928,1014219218262;3,8335349848032365;1925,601290409998;57765;B;Backhand
55;B;1924,267886937023;1928,1014219218262;3,8335349848032365;1928,1014219218262;57840;W;Winner
56;A;2028,2733578290718;2041,2740416905779;13,000683861506104;2029,7734367361686;60890;2;2nd Serve
56;A;2028,2733578290718;2041,2740416905779;13,000683861506104;2041,2740416905779;61235;E;Error
57;A;2057,108207932156;2081,2428107930027;24,134602860846826;2062,6084972581775;61875;2;2nd Serve
57;A;2057,108207932156;2081,2428107930027;24,134602860846826;2070,6089180960275;62115;F;Forehand
57;A;2057,108207932156;2081,2428107930027;24,134602860846826;2072,6090233054897;62175;F;Forehand
57;A;2057,108207932156;2081,2428107930027;24,134602860846826;2074,1091022125865;62220;F;Forehand
57;A;2057,108207932156;2081,2428107930027;24,134602860846826;2078,9093547152966;62364;B;Backhand
57;A;2057,108207932156;2081,2428107930027;24,134602860846826;2081,2428107930027;62434;E;Error
58;A;2104,9107224383088;2121,0782395481306;16,1675171098218;2112,744467842037;63379;2;2nd Serve
58;A;2104,9107224383088;2121,0782395481306;16,1675171098218;2119,9115115092773;63594;F;Forehand
58;A;2104,9107224383088;2121,0782395481306;16,1675171098218;2121,0782395481306;63629;E;Error
59;A;2144,4128003251926;2158,746887659674;14,33408733448141;2146,912931837021;64404;2;2nd Serve
59;A;2144,4128003251926;2158,746887659674;14,33408733448141;2157,413484186699;64719;F;Forehand
59;A;2144,4128003251926;2158,746887659674;14,33408733448141;2158,746887659674;64759;E;Error
60;A;2178,0812380178113;2183,9148782120765;5,833640194265172;2183,9148782120765;65514;1;1st Serve
60;A;2178,0812380178113;2183,9148782120765;5,833640194265172;2183,9148782120765;65514;W;Winner
61;A;2207,9161407256265;2220,983494760781;13,067354035154494;2211,5830002763078;66344;2;2nd Serve
61;A;2207,9161407256265;2220,983494760781;13,067354035154494;2220,983494760781;66626;E;Error
62;A;2250,8183974685962;2266,6525637101745;15,83416624157826;2253,151853546303;67591;2;2nd Serve
62;A;2250,8183974685962;2266,6525637101745;15,83416624157826;2263,319055027737;67896;B;Backhand
62;A;2250,8183974685962;2266,6525637101745;15,83416624157826;2265,1524848030776;67951;F;Forehand
62;A;2250,8183974685962;2266,6525637101745;15,83416624157826;2266,6525637101745;67996;E;Error
63;A;2284,3201597270927;2293,487308603796;9,167148876703322;2288,8203964483837;68661;1;1st Serve
63;A;2284,3201597270927;2293,487308603796;9,167148876703322;2289,9871244872365;68696;F;Forehand
63;A;2284,3201597270927;2293,487308603796;9,167148876703322;2291,8205542625774;68751;F;Forehand
63;A;2284,3201597270927;2293,487308603796;9,167148876703322;2293,487308603796;68801;E;Error
64;B;2319,9887026291735;2326,955735775468;6,967033146294398;2321,988807838636;69656;1;1st Serve
64;B;2319,9887026291735;2326,955735775468;6,967033146294398;2322,8221850092455;69681;F;Forehand
64;B;2319,9887026291735;2326,955735775468;6,967033146294398;2324,822290218708;69741;F;Forehand
64;B;2319,9887026291735;2326,955735775468;6,967033146294398;2326,322369125805;69786;V;Volley
64;B;2319,9887026291735;2326,955735775468;6,967033146294398;2326,955735775468;69805;E;Error
65;B;2340,4564459393396;2353,123778932602;12,667332993262335;2343,7899546217773;70310;2;2nd Serve
65;B;2340,4564459393396;2353,123778932602;12,667332993262335;2353,123778932602;70590;E;Error
66;B;2371,7914275542516;2379,9585238262234;8,167096271971786;2373,6248573295925;71205;1;1st Serve
66;B;2371,7914275542516;2379,9585238262234;8,167096271971786;2375,1249362366893;71250;F;Forehand
66;B;2371,7914275542516;2379,9585238262234;8,167096271971786;2376,4583397096644;71290;B;Backhand
66;B;2371,7914275542516;2379,9585238262234;8,167096271971786;2379,9585238262234;71395;E;Error
67;B;2387,9589446640734;2395,7926900678017;7,833745403728244;2389,625699005292;71685;1;1st Serve
67;B;2387,9589446640734;2395,7926900678017;7,833745403728244;2390,2924007417796;71705;F;Forehand
67;B;2387,9589446640734;2395,7926900678017;7,833745403728244;2391,959155082998;71755;F;Forehand
67;B;2387,9589446640734;2395,7926900678017;7,833745403728244;2395,7926900678017;71870;E;Error
68;B;2409,1267247975516;2417,7938473718887;8,6671225743371;2410,960154572892;72325;1;1st Serve
68;B;2409,1267247975516;2417,7938473718887;8,6671225743371;2411,960207177623;72355;F;Forehand
68;B;2409,1267247975516;2417,7938473718887;8,6671225743371;2414,1269878212074;72420;F;Forehand
68;B;2409,1267247975516;2417,7938473718887;8,6671225743371;2414,793689557695;72440;F;Forehand
68;B;2409,1267247975516;2417,7938473718887;8,6671225743371;2416,627119333036;72495;F;Forehand
68;B;2409,1267247975516;2417,7938473718887;8,6671225743371;2417,7938473718887;72530;E;Error
69;A;2604,3036581542647;2611,304026387383;7,000368233118479;2606,470438797849;78190;1;1st Serve
69;A;2604,3036581542647;2611,304026387383;7,000368233118479;2607,637166836702;78225;B;Backhand
69;A;2604,3036581542647;2611,304026387383;7,000368233118479;2609,4705966120428;78280;B;Backhand
69;A;2604,3036581542647;2611,304026387383;7,000368233118479;2611,304026387383;78335;W;Winner
70;A;2626,3048154583516;2631,138403047886;4,833587589534545;2628,3049206678143;78845;1;1st Serve
70;A;2626,3048154583516;2631,138403047886;4,833587589534545;2628,971622404302;78865;F;Forehand
70;A;2626,3048154583516;2631,138403047886;4,833587589534545;2631,138403047886;78930;E;Error
